source,title,description,text,url,published_at,original_ce_keywords,ce_areas,ai_technologies,confidence,reason
Guardian,Tube strike: Downing Street says Londoners ‘fed up’ as it urges RMT union and TfL to negotiate – as it happened,Strikes mean almost no underground trains running in London until Friday morning; Tesla’s US market share hits eight-year low,,https://www.theguardian.com/business/live/2025/sep/08/chinese-export-growth-slowest-six-months-shipments-us-fall-amid-tariff-tensions-oil-prices-climb-business-live,2025-09-08T14:34:45Z,"construction, infrastructure",Transportation,,1.0,"The article discusses a tube strike affecting underground trains in London, which falls under the Transportation area of Civil Engineering."
Guardian,Innovation in the sunshine state: what’s behind Brisbane’s economic boom?,"With Brisbane’s economy predicted to grow 34% from 2021 to 2031, the Queensland capital is a hub of investment and opportunity",,https://www.theguardian.com/brisbane-alive-with-opportunity/2025/may/02/innovation-in-the-sunshine-state-whats-behind-brisbanes-economic-boom,2025-05-02T03:46:26Z,"construction, infrastructure",Construction Management,,1.0,"The article discusses Brisbane's economic boom, indicating a significant increase in construction and infrastructure development opportunities, aligning with Construction Management in the field of Civil Engineering."
Guardian,Ofwat to be abolished as government takes forward five recommendations to address water’s ‘Great Stink moment’ – as it happened,"England and Wales’s water industry requires ‘fundamental reform’ to address the problems that have dogged the sector, Independent Water Commission says",,https://www.theguardian.com/business/live/2025/jul/21/independent-water-commission-fundamental-reform-integrated-regulator-ofwat-jon-cunliffe-business-live,2025-07-21T16:46:55Z,"construction, bridge, infrastructure, structural",Environmental Engineering,,1.0,"The article discusses the need for fundamental reform in England and Wales's water industry, which falls under the realm of Environmental Engineering within Civil Engineering."
Guardian,Australian high-speed rail has barely left the station – some experts say a new US project shows a better way,The Newcastle-Sydney high-speed rail link is estimated to cost at least $30bn and take well over a decade to build – while a longer line from Los Angeles to Las Vegas could be completed in a fraction of the cost and time,,https://www.theguardian.com/australia-news/2025/jun/02/australian-high-speed-rail-newcastle-sydney-los-angeles-las-vegas,2025-06-01T15:00:17Z,"construction, infrastructure, transportation, tunnel, geotechnical","Transportation, Construction Management",Predictive Analytics,0.9,"The article discusses high-speed rail projects, focusing on cost estimation, project management, and time efficiency, which fall under Transportation and Construction Management in Civil Engineering. The mention of completing a longer rail line in a fraction of the cost and time implies the use of Predictive Analytics for risk assessment and forecasting."
Guardian,UK Steel says Trump has ‘taken a sledgehammer’ to free trade; BoE governor warns against ripping out regulation – as it happened,"UK steel industry fears surge of foreign imports as US imposes 25% tariffs, as Bank of England chief says world should not forget 2008 crisis",,https://www.theguardian.com/business/live/2025/feb/11/canada-calls-trump-metals-tariffs-totally-unjustified-as-hong-kong-to-file-complaint-with-wto-live,2025-02-11T15:59:05Z,"construction, infrastructure, structural",Structural,,1.0,"The article discusses the impact of US tariffs on the UK steel industry, which involves materials like steel falling under the realm of Structural Engineering."
Guardian,"Royal Navy ships mobilised to respond to Russian spy ship in North Sea, defence secretary tells MPs – as it happened",John Healey says foreign ship Yantar is in North Sea to gather intelligence on UK’s underwater infrastructure,,https://www.theguardian.com/politics/live/2025/jan/22/keir-starmer-kemi-badenoch-knives-online-pmqs-uk-politics-live-news,2025-01-22T17:45:15Z,"construction, bridge, infrastructure, structural",Structural,,1.0,"The article mentions the presence of a foreign ship gathering intelligence on the UK's underwater infrastructure, which falls under the realm of structural engineering related to underwater structures and monitoring."
Guardian,"Driverless taxis from Waymo will be on London’s roads next year, US firm announces",Cars with human safety drivers set to appear in 2026 but black-cab drivers dismiss service as ‘fairground ride’,,https://www.theguardian.com/technology/2025/oct/15/driverless-taxis-from-waymo-will-be-on-londons-roads-next-year-us-firm-announces,2025-10-15T09:00:32Z,transportation,Transportation,Robotics/Automation,0.9,"The article discusses the introduction of driverless taxis by Waymo in London, which falls under Transportation in Civil Engineering and involves Robotics/Automation in AI technologies."
Smart Cities World,SmartCitiesWorld Communications,,"Join city and industry experts to explore how AI is enabling more personalised, accessible, and trusted government services, and uncover practical strategies for responsible AI adoption that benefits all citizens. Hear from Manchester City Council and the City of Tampere.
Discover how this year’s Cities Climate Action Summit puts the spotlight on the switch to clean and renewable energy, and the importance of energy-efficiency.
Find out how Dublin is innovating to improve experiences and services for its communities in the latest SmartCitiesWorld City Profile, including digital twin projects, traffic reduction, and economic growth.
Discover how the city of Madrid is innovating to become a smarter, more sustainable city that’s able to deliver improved services to residents and visitors alike.
Tune in for the latest Urban Exchange where we get a first-hand account of city resilience measures from Quezon City following unexpected extreme rainfall.
Andrea Sorri of Axis Communications explains how AI can be used to maximise insights from existing infrastructure and enable cities to avoid the costs of deploying new sensors.
ST Engineering’s Richard Ng explains how integrated smart city platforms can support cities in becoming more sustainable and efficient at the scale that is right for them.
We don't want overwhelm you with email communication, so this Preference Centre allows you to tailor how often and the type of content you want in your inbox. Firstly, this preference centre focusing on the account highlight below:
We use cookies so we can provide you with the best online experience. By continuing to browse this site you are agreeing to our use of cookies. Click on the banner to find out more.",https://www.smartcitiesworld.net/smartcitiesworld-communications,,"smart cities, energy efficiency, infrastructure innovation, city resilience, smart city platforms",Environmental Engineering,Predictive Analytics,0.9,"The article focuses on how AI is enabling more sustainable and efficient cities, with a particular emphasis on renewable energy, energy-efficiency, and city resilience measures. This aligns closely with Environmental Engineering principles and the use of Predictive Analytics for sustainability and forecasting."
Smart Cities World,Mobility,,"Join city and industry experts to explore how AI is enabling more personalised, accessible, and trusted government services, and uncover practical strategies for responsible AI adoption that benefits all citizens. Hear from Manchester City Council and the City of Tampere.
Discover how this year’s Cities Climate Action Summit puts the spotlight on the switch to clean and renewable energy, and the importance of energy-efficiency.
Find out how Dublin is innovating to improve experiences and services for its communities in the latest SmartCitiesWorld City Profile, including digital twin projects, traffic reduction, and economic growth.
Discover how the city of Madrid is innovating to become a smarter, more sustainable city that’s able to deliver improved services to residents and visitors alike.
Tune in for the latest Urban Exchange where we get a first-hand account of city resilience measures from Quezon City following unexpected extreme rainfall.
Andrea Sorri of Axis Communications explains how AI can be used to maximise insights from existing infrastructure and enable cities to avoid the costs of deploying new sensors.
ST Engineering’s Richard Ng explains how integrated smart city platforms can support cities in becoming more sustainable and efficient at the scale that is right for them.
Find out how Dublin is innovating to improve experiences and services for its communities in the latest SmartCitiesWorld City Profile, including digital twin projects, traffic reduction, and economic growth.
Download our latest report to uncover how artificial intelligence is being used to support cities in how they plan and operate city services to ensure they are vibrant, sustainable and economically thriving modern spaces.
Tune in for the latest Urban Exchange where we get a first-hand account of city resilience measures from Quezon City following unexpected extreme rainfall.
Tune in for the latest Urban Exchange where we get a first-hand account of city resilience measures from Quezon City following unexpected extreme rainfall.
Our editorial newsletter pulls together our latest news items into one email, direct to your inbox. We also feature our latest city interviews, Special Reports and Guest Opinions.
Latest news on electric vehicles, micromobility and connected and autonomous vehicles. Smart cities also need to focus on the likes of air, rail, road and sea travel to reduce congestion and enable efficient logistic network
First responders need to have the knowledge and tools to safely interact with new and emerging technologies like AVs, especially when there is no driver.
Zweckverband Nahverkehr Westfalen-Lippe will deploy the second largest fleet of battery trains in Germany via a leasing model, starting in December 2029.
Trials fall under under White House’s eVTOL Integration Pilot Program, which is intended to bring together stakeholders to establish early eVTOL operations.
Sustainable transformation of the depot has seen a major upgrade to its heating and power system, improving energy efficiency and saving money in the long-term.
Burgenland Mobility is working with Siemens Mobility subsidiaries Hacon and Padam to make it easier to book services as part of its on-demand mobility project.
The city council is working with VivaCity to deploy five sensors along key points, capturing anonymised multimodal data on pedestrians, cyclists, and vehicles.
Operating under an agreement funded by the Minnesota Department of Transportation, the service went live in November, and enhances the customer experience for riders.
With five pilot sites, the project aims to transform the way Europe monitors, evaluates and improves safety and maintenance of its urban and secondary roads.
Smart city is the framework based on Information and Communication technologies that enable the development of sustainable practices to address the urbanisation challenges. Leveraging the technology is one of the foremost pillars of ‘smart cities’ in order to increase efficiencies and improve the quality of resident’s life and the city’s services.
The continued growth of skyscrapers and urban infrastructure means AVs are at risk of signal black-out in cities across the world, warns UK-based AV software specialist, Oxbotica.
The company will build and operate a smart city platform with citywide network connectivity for the Qatar city using advanced AI and data-driven technologies.
Bilkollektivet will collaborate with the shared mobility specialist, Digital Mobility Solutions, to provide a “total package” for Norwegian municipalities less equipped for car-sharing.
Google affiliate blames coronavirus and economic uncertainty for closing controversial and delayed smart city project
SmartCitiesWorld Newsletters (Daily/Weekly)
Our editorial newsletter pulls together our latest news items into one email, direct to your inbox. We also feature our latest city interviews, Special Reports and Guest Opinions.
Find out how Dublin is innovating to improve experiences and services for its communities in the latest SmartCitiesWorld City Profile, including digital twin projects, traffic reduction, and economic growth.
Download our latest report to uncover how artificial intelligence is being used to support cities in how they plan and operate city services to ensure they are vibrant, sustainable and economically thriving modern spaces.
Tune in for the latest Urban Exchange where we get a first-hand account of city resilience measures from Quezon City following unexpected extreme rainfall.
Tune in for the latest Urban Exchange where we get a first-hand account of city resilience measures from Quezon City following unexpected extreme rainfall.
Our editorial newsletter pulls together our latest news items into one email, direct to your inbox. We also feature our latest city interviews, Special Reports and Guest Opinions.
Find out how Dublin is innovating to improve experiences and services for its communities in the latest SmartCitiesWorld City Profile, including digital twin projects, traffic reduction, and economic growth.
Discover how the city of Madrid is innovating to become a smarter, more sustainable city that’s able to deliver improved services to residents and visitors alike.
Delve into this City Profile which focuses on how the City of San Diego is innovating through policy and technology to best serve its communities. Find out how it splits the city’s challenges and matches them to solutions that demonstrate exactly how technology, policy and investment come together to overcome both every-day and long-term issues.
Discover how AI-powered technologies are enhancing public safety through real-time video analytics, supporting climate adaptation with digital twins, and making travel more predictable and inclusive with AI-powered mobility systems.
This White Paper explores how transforming the humble kerb can enhance urban efficiency, sustainability, and livability. ’The Urban Edge’ serves as a practical guide for city planners, policymakers, and innovators, offering actionable strategies to turn static kerbs into adaptable, multifunctional zones.
Join Barcelona and Kyiv for this webinar as we look at how edge AI applications are coming to cities and supporting positive outcomes across mobility, lighting, and safety.
Inspired by London, find out how Baku, Rio de Janeiro, Bangkok and Prague are creating their own Climate Action Weeks to drive ambitious local change - and are helping to build a powerful global movement.
We use cookies so we can provide you with the best online experience. By continuing to browse this site you are agreeing to our use of cookies. Click on the banner to find out more.",https://www.smartcitiesworld.net/mobility,,"smart cities, infrastructure development, AI, city resilience measures, urban planning",Transportation,Predictive Analytics,0.9,"The article focuses on how AI is enabling personalized and accessible government services, which aligns with predictive analytics for improving transportation systems and services."
Smart Cities World,Cultural space,,"Join city and industry experts to explore how AI is enabling more personalised, accessible, and trusted government services, and uncover practical strategies for responsible AI adoption that benefits all citizens. Hear from Manchester City Council and the City of Tampere.
Discover how this year’s Cities Climate Action Summit puts the spotlight on the switch to clean and renewable energy, and the importance of energy-efficiency.
Find out how Dublin is innovating to improve experiences and services for its communities in the latest SmartCitiesWorld City Profile, including digital twin projects, traffic reduction, and economic growth.
Discover how the city of Madrid is innovating to become a smarter, more sustainable city that’s able to deliver improved services to residents and visitors alike.
Tune in for the latest Urban Exchange where we get a first-hand account of city resilience measures from Quezon City following unexpected extreme rainfall.
Andrea Sorri of Axis Communications explains how AI can be used to maximise insights from existing infrastructure and enable cities to avoid the costs of deploying new sensors.
ST Engineering’s Richard Ng explains how integrated smart city platforms can support cities in becoming more sustainable and efficient at the scale that is right for them.
Find out how Dublin is innovating to improve experiences and services for its communities in the latest SmartCitiesWorld City Profile, including digital twin projects, traffic reduction, and economic growth.
Download our latest report to uncover how artificial intelligence is being used to support cities in how they plan and operate city services to ensure they are vibrant, sustainable and economically thriving modern spaces.
Tune in for the latest Urban Exchange where we get a first-hand account of city resilience measures from Quezon City following unexpected extreme rainfall.
Tune in for the latest Urban Exchange where we get a first-hand account of city resilience measures from Quezon City following unexpected extreme rainfall.
Our editorial newsletter pulls together our latest news items into one email, direct to your inbox. We also feature our latest city interviews, Special Reports and Guest Opinions.
Winners’ achievements demonstrate the EC’s vision for a smarter, greener and more inclusive tourism sector, setting a benchmark for other destinations.
Eight US cities are showcasing public art projects designed to bring their communities together as part of Bloomberg Philanthropies Public Art Challenge.
The AI-designed smart work resort District 11 project aims to set a new benchmark for urban innovation and economic vitality in Sharjah and the wider UAE.
Pairing wifi technology with existing city infrastructure unlocks a platform for Los Angeles to further develop smart city assets and public service delivery.
This is one of the findings revealed in the fifth edition of the World Cities Culture report that identifies key trends in urban policy in global cities.
It has collaborated with Ameresco on a number of efficiency-focused upgrades that will strengthen its legacy and deepen its service to future generations.
New guidelines introduced by mayor Eric Adams aims to help event producers cut waste, reduce emissions, and improve environmental impact across the city.
Residents can share stories and ideas through a memory box installation to help guide early design decisions of a prominent section of the flagship civic block.
Smart city is the framework based on Information and Communication technologies that enable the development of sustainable practices to address the urbanisation challenges. Leveraging the technology is one of the foremost pillars of ‘smart cities’ in order to increase efficiencies and improve the quality of resident’s life and the city’s services.
The continued growth of skyscrapers and urban infrastructure means AVs are at risk of signal black-out in cities across the world, warns UK-based AV software specialist, Oxbotica.
The company will build and operate a smart city platform with citywide network connectivity for the Qatar city using advanced AI and data-driven technologies.
Bilkollektivet will collaborate with the shared mobility specialist, Digital Mobility Solutions, to provide a “total package” for Norwegian municipalities less equipped for car-sharing.
Google affiliate blames coronavirus and economic uncertainty for closing controversial and delayed smart city project
SmartCitiesWorld Newsletters (Daily/Weekly)
Our editorial newsletter pulls together our latest news items into one email, direct to your inbox. We also feature our latest city interviews, Special Reports and Guest Opinions.
Find out how Dublin is innovating to improve experiences and services for its communities in the latest SmartCitiesWorld City Profile, including digital twin projects, traffic reduction, and economic growth.
Download our latest report to uncover how artificial intelligence is being used to support cities in how they plan and operate city services to ensure they are vibrant, sustainable and economically thriving modern spaces.
Tune in for the latest Urban Exchange where we get a first-hand account of city resilience measures from Quezon City following unexpected extreme rainfall.
Tune in for the latest Urban Exchange where we get a first-hand account of city resilience measures from Quezon City following unexpected extreme rainfall.
Our editorial newsletter pulls together our latest news items into one email, direct to your inbox. We also feature our latest city interviews, Special Reports and Guest Opinions.
Find out how Dublin is innovating to improve experiences and services for its communities in the latest SmartCitiesWorld City Profile, including digital twin projects, traffic reduction, and economic growth.
Discover how the city of Madrid is innovating to become a smarter, more sustainable city that’s able to deliver improved services to residents and visitors alike.
Delve into this City Profile which focuses on how the City of San Diego is innovating through policy and technology to best serve its communities. Find out how it splits the city’s challenges and matches them to solutions that demonstrate exactly how technology, policy and investment come together to overcome both every-day and long-term issues.
Transport and logistics are leading other markets in digital transformation. This 44-page paper explores opportunities and challenges for transport and logistics providers in this rapidly evolving space.
We use cookies so we can provide you with the best online experience. By continuing to browse this site you are agreeing to our use of cookies. Click on the banner to find out more.",https://www.smartcitiesworld.net/cultural-space?nav=top,,"smart cities, infrastructure development, city resilience measures, energy-efficiency, urban planning, physical construction projects","Transportation, Environmental Engineering",Predictive Analytics,1.0,"The article discusses topics related to smart cities, sustainability, energy efficiency, and city services, which fall under Transportation and Environmental Engineering areas in Civil Engineering."
Smart Cities World,Smart grids,,"Smart city transformation is often initiated by government bodies while gradually increasing the involvement of the private sector and end users, who should actively shape the city they live in. This 36-page whitepaper outlines the five key factors for successful implementation of smart city strategies based on a uniquely comprehensive approach as well as actual project experience.",https://www.smartcitiesworld.net/smart-grids?nav=top,,"smart city, implementation, smart city strategies, infrastructure development, construction projects",Environmental Engineering,Predictive Analytics,0.9,"The article discusses smart city strategies which often involve sustainability and waste management (Environmental Engineering). It also mentions successful implementation based on project experience, indicating the use of predictive analytics for risk assessment and forecasting."
Smart Cities World,Air Quality in Cities,,"Join city and industry experts to explore how AI is enabling more personalised, accessible, and trusted government services, and uncover practical strategies for responsible AI adoption that benefits all citizens. Hear from Manchester City Council and the City of Tampere.
Discover how this year’s Cities Climate Action Summit puts the spotlight on the switch to clean and renewable energy, and the importance of energy-efficiency.
Find out how Dublin is innovating to improve experiences and services for its communities in the latest SmartCitiesWorld City Profile, including digital twin projects, traffic reduction, and economic growth.
Discover how the city of Madrid is innovating to become a smarter, more sustainable city that’s able to deliver improved services to residents and visitors alike.
Tune in for the latest Urban Exchange where we get a first-hand account of city resilience measures from Quezon City following unexpected extreme rainfall.
Andrea Sorri of Axis Communications explains how AI can be used to maximise insights from existing infrastructure and enable cities to avoid the costs of deploying new sensors.
ST Engineering’s Richard Ng explains how integrated smart city platforms can support cities in becoming more sustainable and efficient at the scale that is right for them.
Find out how Dublin is innovating to improve experiences and services for its communities in the latest SmartCitiesWorld City Profile, including digital twin projects, traffic reduction, and economic growth.
Download our latest report to uncover how artificial intelligence is being used to support cities in how they plan and operate city services to ensure they are vibrant, sustainable and economically thriving modern spaces.
Tune in for the latest Urban Exchange where we get a first-hand account of city resilience measures from Quezon City following unexpected extreme rainfall.
Tune in for the latest Urban Exchange where we get a first-hand account of city resilience measures from Quezon City following unexpected extreme rainfall.
Our editorial newsletter pulls together our latest news items into one email, direct to your inbox. We also feature our latest city interviews, Special Reports and Guest Opinions.
For the first time, city leaders and residents in the Kenyan city will have access to hyper-local data about pollution levels in the places they live and work.
The building, a childcare centre, demonstrates the city’s leadership in climate action and supports its commitment to achieving net-zero emissions by 2040.
Our Roots Chicago is a community-driven initiative to expand tree planting in the city, with a focus on underserved neighbourhoods with low tree canopy cover.
Five schools will save around £40,000 annually between them on energy bills and reduce the amount of carbon released into the air by about 40 tonnes each year.
Colombian capital, recognised for its clean air programme, is one of five winners of the prestigious prize that celebrates innovators solving global challenges.
Judges at the World Smart City Awards gala said Rome’s visionary strategy is leveraging data, 5G and digital twins to enhance urban governance, improve public services and build resilience.
First-of-its-kind initiative launched at Cop30 Local Leaders Forum aims to mobilise €450m and deploy more than 1,700 electric buses across Brazil until 2030.
The new planning controls were approved by council at its October 2025 meeting, after they were met with wide-ranging support during the consultation period.
More than 300 city leaders will attend the summit with the goal of moving from the era of climate negotiation to the decade of delivery, with cities taking the lead.
Festival Respira Rio in Avenida Chile will provide residents the first-ever opportunity to have their say on Rio’s upcoming low emission district initiative.
Smart city is the framework based on Information and Communication technologies that enable the development of sustainable practices to address the urbanisation challenges. Leveraging the technology is one of the foremost pillars of ‘smart cities’ in order to increase efficiencies and improve the quality of resident’s life and the city’s services.
The continued growth of skyscrapers and urban infrastructure means AVs are at risk of signal black-out in cities across the world, warns UK-based AV software specialist, Oxbotica.
The company will build and operate a smart city platform with citywide network connectivity for the Qatar city using advanced AI and data-driven technologies.
Bilkollektivet will collaborate with the shared mobility specialist, Digital Mobility Solutions, to provide a “total package” for Norwegian municipalities less equipped for car-sharing.
Google affiliate blames coronavirus and economic uncertainty for closing controversial and delayed smart city project
SmartCitiesWorld Newsletters (Daily/Weekly)
Our editorial newsletter pulls together our latest news items into one email, direct to your inbox. We also feature our latest city interviews, Special Reports and Guest Opinions.
Find out how Dublin is innovating to improve experiences and services for its communities in the latest SmartCitiesWorld City Profile, including digital twin projects, traffic reduction, and economic growth.
Download our latest report to uncover how artificial intelligence is being used to support cities in how they plan and operate city services to ensure they are vibrant, sustainable and economically thriving modern spaces.
Tune in for the latest Urban Exchange where we get a first-hand account of city resilience measures from Quezon City following unexpected extreme rainfall.
Tune in for the latest Urban Exchange where we get a first-hand account of city resilience measures from Quezon City following unexpected extreme rainfall.
Our editorial newsletter pulls together our latest news items into one email, direct to your inbox. We also feature our latest city interviews, Special Reports and Guest Opinions.
Find out how Dublin is innovating to improve experiences and services for its communities in the latest SmartCitiesWorld City Profile, including digital twin projects, traffic reduction, and economic growth.
Discover how the city of Madrid is innovating to become a smarter, more sustainable city that’s able to deliver improved services to residents and visitors alike.
Delve into this City Profile which focuses on how the City of San Diego is innovating through policy and technology to best serve its communities. Find out how it splits the city’s challenges and matches them to solutions that demonstrate exactly how technology, policy and investment come together to overcome both every-day and long-term issues.
This report looks at how cities can build an IoT sensor network to improve environmental monitoring and tackle health and sustainability challenges. It features a case study on the Japanese city of Nasushiobara.
Smart lighting is one of the more mature smart city applications but it is important that leaders understand the questions they should be asking before investing in a system
We use cookies so we can provide you with the best online experience. By continuing to browse this site you are agreeing to our use of cookies. Click on the banner to find out more.",https://www.smartcitiesworld.net/air-quality,,"smart cities, infrastructure development, city resilience measures, urban planning, energy-efficiency, renewable energy, data centers",Environmental Engineering,Predictive Analytics,1.0,"The article focuses on how cities are innovating to become smarter and more sustainable, emphasizing clean and renewable energy, energy efficiency, and improved services for residents. This aligns closely with Environmental Engineering, particularly in the context of sustainability, renewable energy, and climate considerations."
